huc8,source_author,source_gage,source_sensor,wy,wy_mo,cy,cy_mo,mo_days,wy_type,af,cfs
Upper Cosumnes,CDEC,CSN,65,1916,6,1916,3,32,W,153000,2410.546875
Upper Cosumnes,CDEC,CSN,65,1916,7,1916,4,31,W,82700,1344.986559
Upper Cosumnes,CDEC,CSN,65,1916,8,1916,5,32,W,44400,699.53125
Upper Cosumnes,CDEC,CSN,65,1916,9,1916,6,31,W,19200,312.2580645
Upper Cosumnes,CDEC,CSN,65,1916,10,1916,7,32,W,3480,54.828125
Upper Cosumnes,CDEC,CSN,65,1916,11,1916,8,32,W,540,8.5078125
Upper Cosumnes,CDEC,CSN,65,1916,12,1916,9,31,W,440,7.155913978
Upper Cosumnes,CDEC,CSN,65,1917,1,1916,10,32,W,3810,60.02734375
Upper Cosumnes,CDEC,CSN,65,1917,2,1916,11,31,W,4250,69.11962366
Upper Cosumnes,CDEC,CSN,65,1917,3,1916,12,32,W,22800,359.21875
Upper Cosumnes,CDEC,CSN,65,1917,4,1917,1,31,W,18300,297.6209677
Upper Cosumnes,CDEC,CSN,65,1917,5,1917,2,28,W,122000,2196.72619
Upper Cosumnes,CDEC,CSN,65,1917,6,1917,3,31,W,58200,946.5322581
Upper Cosumnes,CDEC,CSN,65,1917,7,1917,4,30,W,82700,1389.819444
Upper Cosumnes,CDEC,CSN,65,1917,8,1917,5,31,W,65800,1070.134409
Upper Cosumnes,CDEC,CSN,65,1917,9,1917,6,30,W,32300,542.8194444
Upper Cosumnes,CDEC,CSN,65,1917,10,1917,7,31,W,4770,77.5766129
Upper Cosumnes,CDEC,CSN,65,1917,11,1917,8,31,W,780,12.68548387
Upper Cosumnes,CDEC,CSN,65,1917,12,1917,9,30,W,400,6.722222222
Upper Cosumnes,CDEC,CSN,65,1918,1,1917,10,31,BN,440,7.155913978
Upper Cosumnes,CDEC,CSN,65,1918,2,1917,11,30,BN,1610,27.05694444
Upper Cosumnes,CDEC,CSN,65,1918,3,1917,12,31,BN,3090,50.25403226
Upper Cosumnes,CDEC,CSN,65,1918,4,1918,1,31,BN,2950,47.97715054
Upper Cosumnes,CDEC,CSN,65,1918,5,1918,2,28,BN,20800,374.5238095
Upper Cosumnes,CDEC,CSN,65,1918,6,1918,3,31,BN,109000,1772.715054
Upper Cosumnes,CDEC,CSN,65,1918,7,1918,4,30,BN,53200,894.0555556
Upper Cosumnes,CDEC,CSN,65,1918,8,1918,5,31,BN,24800,403.3333333
Upper Cosumnes,CDEC,CSN,65,1918,9,1918,6,30,BN,6070,102.0097222
Upper Cosumnes,CDEC,CSN,65,1918,10,1918,7,31,BN,500,8.13172043
Upper Cosumnes,CDEC,CSN,65,1918,11,1918,8,31,BN,90,1.463709677
Upper Cosumnes,CDEC,CSN,65,1918,12,1918,9,30,BN,1430,24.03194444
Upper Cosumnes,CDEC,CSN,65,1919,1,1918,10,31,BN,1990,32.36424731
Upper Cosumnes,CDEC,CSN,65,1919,2,1918,11,30,BN,4040,67.89444444
Upper Cosumnes,CDEC,CSN,65,1919,3,1918,12,31,BN,4260,69.28225806
Upper Cosumnes,CDEC,CSN,65,1919,4,1919,1,31,BN,7620,123.9274194
Upper Cosumnes,CDEC,CSN,65,1919,5,1919,2,28,BN,85500,1539.508929
Upper Cosumnes,CDEC,CSN,65,1919,6,1919,3,31,BN,61500,1000.201613
Upper Cosumnes,CDEC,CSN,65,1919,7,1919,4,30,BN,60100,1010.013889
Upper Cosumnes,CDEC,CSN,65,1919,8,1919,5,31,BN,29100,473.266129
Upper Cosumnes,CDEC,CSN,65,1919,9,1919,6,30,BN,4370,73.44027778
Upper Cosumnes,CDEC,CSN,65,1919,10,1919,7,31,BN,530,8.619623656
Upper Cosumnes,CDEC,CSN,65,1919,11,1919,8,31,BN,90,1.463709677
Upper Cosumnes,CDEC,CSN,65,1919,12,1919,9,30,BN,50,0.840277778
Upper Cosumnes,CDEC,CSN,65,1920,1,1919,10,31,BN,700,11.3844086
Upper Cosumnes,CDEC,CSN,65,1920,2,1919,11,30,BN,770,12.94027778
Upper Cosumnes,CDEC,CSN,65,1920,3,1919,12,31,BN,7810,127.0174731
Upper Cosumnes,CDEC,CSN,65,1920,4,1920,1,32,BN,4490,70.74088542
Upper Cosumnes,CDEC,CSN,65,1920,5,1920,2,29,BN,4290,74.58189655
Upper Cosumnes,CDEC,CSN,65,1920,6,1920,3,32,BN,57200,901.1979167
Upper Cosumnes,CDEC,CSN,65,1920,7,1920,4,31,BN,54700,889.6102151
Upper Cosumnes,CDEC,CSN,65,1920,8,1920,5,32,BN,31200,491.5625
Upper Cosumnes,CDEC,CSN,65,1920,9,1920,6,31,BN,7440,121
Upper Cosumnes,CDEC,CSN,65,1920,10,1920,7,32,BN,1590,25.05078125
Upper Cosumnes,CDEC,CSN,65,1920,11,1920,8,32,BN,160,2.520833333
Upper Cosumnes,CDEC,CSN,65,1920,12,1920,9,31,BN,200,3.252688172
Upper Cosumnes,CDEC,CSN,65,1921,1,1920,10,32,AN,3060,48.2109375
Upper Cosumnes,CDEC,CSN,65,1921,2,1920,11,31,AN,11200,182.1505376
Upper Cosumnes,CDEC,CSN,65,1921,3,1920,12,32,AN,38800,611.3020833
Upper Cosumnes,CDEC,CSN,65,1921,4,1921,1,31,AN,99000,1610.080645
Upper Cosumnes,CDEC,CSN,65,1921,5,1921,2,28,AN,59400,1069.553571
Upper Cosumnes,CDEC,CSN,65,1921,6,1921,3,31,AN,88500,1439.314516
Upper Cosumnes,CDEC,CSN,65,1921,7,1921,4,30,AN,48100,808.3472222
Upper Cosumnes,CDEC,CSN,65,1921,8,1921,5,31,AN,38300,622.8897849
Upper Cosumnes,CDEC,CSN,65,1921,9,1921,6,30,AN,17200,289.0555556
Upper Cosumnes,CDEC,CSN,65,1921,10,1921,7,31,AN,2510,40.82123656
Upper Cosumnes,CDEC,CSN,65,1921,11,1921,8,31,AN,280,4.553763441
Upper Cosumnes,CDEC,CSN,65,1921,12,1921,9,30,AN,210,3.529166667
Upper Cosumnes,CDEC,CSN,65,1922,1,1921,10,31,W,440,7.155913978
Upper Cosumnes,CDEC,CSN,65,1922,2,1921,11,30,W,1140,19.15833333
Upper Cosumnes,CDEC,CSN,65,1922,3,1921,12,31,W,13800,224.4354839
Upper Cosumnes,CDEC,CSN,65,1922,4,1922,1,31,W,17600,286.2365591
Upper Cosumnes,CDEC,CSN,65,1922,5,1922,2,28,W,104000,1872.619048
Upper Cosumnes,CDEC,CSN,65,1922,6,1922,3,31,W,69500,1130.30914
Upper Cosumnes,CDEC,CSN,65,1922,7,1922,4,30,W,83900,1409.986111
Upper Cosumnes,CDEC,CSN,65,1922,8,1922,5,31,W,97200,1580.806452
Upper Cosumnes,CDEC,CSN,65,1922,9,1922,6,30,W,32700,549.5416667
Upper Cosumnes,CDEC,CSN,65,1922,10,1922,7,31,W,4220,68.63172043
Upper Cosumnes,CDEC,CSN,65,1922,11,1922,8,31,W,750,12.19758065
Upper Cosumnes,CDEC,CSN,65,1922,12,1922,9,30,W,240,4.033333333
Upper Cosumnes,CDEC,CSN,65,1923,1,1922,10,31,AN,1130,18.37768817
Upper Cosumnes,CDEC,CSN,65,1923,2,1922,11,30,AN,12000,201.6666667
Upper Cosumnes,CDEC,CSN,65,1923,3,1922,12,31,AN,104000,1691.397849
Upper Cosumnes,CDEC,CSN,65,1923,4,1923,1,31,AN,76200,1239.274194
Upper Cosumnes,CDEC,CSN,65,1923,5,1923,2,28,AN,45200,813.8690476
Upper Cosumnes,CDEC,CSN,65,1923,6,1923,3,31,AN,39500,642.405914
Upper Cosumnes,CDEC,CSN,65,1923,7,1923,4,30,AN,98800,1660.388889
Upper Cosumnes,CDEC,CSN,65,1923,8,1923,5,31,AN,40500,658.6693548
Upper Cosumnes,CDEC,CSN,65,1923,9,1923,6,30,AN,15600,262.1666667
Upper Cosumnes,CDEC,CSN,65,1923,10,1923,7,31,AN,3950,64.2405914
Upper Cosumnes,CDEC,CSN,65,1923,11,1923,8,31,AN,730,11.87231183
Upper Cosumnes,CDEC,CSN,65,1923,12,1923,9,30,AN,810,13.6125
Upper Cosumnes,CDEC,CSN,65,1924,1,1923,10,31,C,2210,35.9422043
Upper Cosumnes,CDEC,CSN,65,1924,2,1923,11,30,C,2010,33.77916667
Upper Cosumnes,CDEC,CSN,65,1924,3,1923,12,31,C,3250,52.8561828
Upper Cosumnes,CDEC,CSN,65,1924,4,1924,1,32,C,4880,76.88541667
Upper Cosumnes,CDEC,CSN,65,1924,5,1924,2,29,C,11200,194.7126437
Upper Cosumnes,CDEC,CSN,65,1924,6,1924,3,32,C,5160,81.296875
Upper Cosumnes,CDEC,CSN,65,1924,7,1924,4,31,C,8390,136.4502688
Upper Cosumnes,CDEC,CSN,65,1924,8,1924,5,32,C,3030,47.73828125
Upper Cosumnes,CDEC,CSN,65,1924,9,1924,6,31,C,260,4.228494624
Upper Cosumnes,CDEC,CSN,65,1924,10,1924,7,32,C,10,0.157552083
Upper Cosumnes,CDEC,CSN,65,1924,11,1924,8,32,C,0,0
Upper Cosumnes,CDEC,CSN,65,1924,12,1924,9,31,C,0,0
Upper Cosumnes,CDEC,CSN,65,1925,1,1924,10,32,BN,870,13.70703125
Upper Cosumnes,CDEC,CSN,65,1925,2,1924,11,31,BN,5290,86.03360215
Upper Cosumnes,CDEC,CSN,65,1925,3,1924,12,32,BN,15100,237.9036458
Upper Cosumnes,CDEC,CSN,65,1925,4,1925,1,31,BN,13800,224.4354839
Upper Cosumnes,CDEC,CSN,65,1925,5,1925,2,28,BN,136000,2448.809524
Upper Cosumnes,CDEC,CSN,65,1925,6,1925,3,31,BN,44500,723.7231183
Upper Cosumnes,CDEC,CSN,65,1925,7,1925,4,30,BN,99400,1670.472222
Upper Cosumnes,CDEC,CSN,65,1925,8,1925,5,31,BN,47500,772.5134409
Upper Cosumnes,CDEC,CSN,65,1925,9,1925,6,30,BN,14900,250.4027778
Upper Cosumnes,CDEC,CSN,65,1925,10,1925,7,31,BN,2470,40.17069892
Upper Cosumnes,CDEC,CSN,65,1925,11,1925,8,31,BN,600,9.758064516
Upper Cosumnes,CDEC,CSN,65,1925,12,1925,9,30,BN,580,9.747222222
Upper Cosumnes,CDEC,CSN,65,1926,1,1925,10,31,D,1380,22.44354839
Upper Cosumnes,CDEC,CSN,65,1926,2,1925,11,30,D,2070,34.7875
Upper Cosumnes,CDEC,CSN,65,1926,3,1925,12,31,D,3950,64.2405914
Upper Cosumnes,CDEC,CSN,65,1926,4,1926,1,31,D,4160,67.65591398
Upper Cosumnes,CDEC,CSN,65,1926,5,1926,2,28,D,51600,929.1071429
Upper Cosumnes,CDEC,CSN,65,1926,6,1926,3,31,D,22600,367.5537634
Upper Cosumnes,CDEC,CSN,65,1926,7,1926,4,30,D,48400,813.3888889
Upper Cosumnes,CDEC,CSN,65,1926,8,1926,5,31,D,11600,188.655914
Upper Cosumnes,CDEC,CSN,65,1926,9,1926,6,30,D,1730,29.07361111
Upper Cosumnes,CDEC,CSN,65,1926,10,1926,7,31,D,230,3.740591398
Upper Cosumnes,CDEC,CSN,65,1926,11,1926,8,31,D,10,0.162634409
Upper Cosumnes,CDEC,CSN,65,1926,12,1926,9,30,D,40,0.672222222
Upper Cosumnes,CDEC,CSN,65,1927,1,1926,10,31,AN,580,9.432795699
Upper Cosumnes,CDEC,CSN,65,1927,2,1926,11,30,AN,14500,243.6805556
Upper Cosumnes,CDEC,CSN,65,1927,3,1926,12,31,AN,14200,230.9408602
Upper Cosumnes,CDEC,CSN,65,1927,4,1927,1,31,AN,34100,554.5833333
Upper Cosumnes,CDEC,CSN,65,1927,5,1927,2,28,AN,133000,2394.791667
Upper Cosumnes,CDEC,CSN,65,1927,6,1927,3,31,AN,71300,1159.583333
Upper Cosumnes,CDEC,CSN,65,1927,7,1927,4,30,AN,122000,2050.277778
Upper Cosumnes,CDEC,CSN,65,1927,8,1927,5,31,AN,42200,686.3172043
Upper Cosumnes,CDEC,CSN,65,1927,9,1927,6,30,AN,16600,278.9722222
Upper Cosumnes,CDEC,CSN,65,1927,10,1927,7,31,AN,2770,45.04973118
Upper Cosumnes,CDEC,CSN,65,1927,11,1927,8,31,AN,640,10.40860215
Upper Cosumnes,CDEC,CSN,65,1927,12,1927,9,30,AN,420,7.058333333
Upper Cosumnes,CDEC,CSN,65,1928,1,1927,10,31,BN,1250,20.32930108
Upper Cosumnes,CDEC,CSN,65,1928,2,1927,11,30,BN,8450,142.0069444
Upper Cosumnes,CDEC,CSN,65,1928,3,1927,12,31,BN,13300,216.3037634
Upper Cosumnes,CDEC,CSN,65,1928,4,1928,1,32,BN,12200,192.2135417
Upper Cosumnes,CDEC,CSN,65,1928,5,1928,2,29,BN,25400,441.5804598
Upper Cosumnes,CDEC,CSN,65,1928,6,1928,3,32,BN,146000,2300.260417
Upper Cosumnes,CDEC,CSN,65,1928,7,1928,4,31,BN,80300,1305.954301
Upper Cosumnes,CDEC,CSN,65,1928,8,1928,5,32,BN,22100,348.1901042
Upper Cosumnes,CDEC,CSN,65,1928,9,1928,6,31,BN,4500,73.18548387
Upper Cosumnes,CDEC,CSN,65,1928,10,1928,7,32,BN,1290,20.32421875
Upper Cosumnes,CDEC,CSN,65,1928,11,1928,8,32,BN,360,5.671875
Upper Cosumnes,CDEC,CSN,65,1928,12,1928,9,31,BN,270,4.391129032
Upper Cosumnes,CDEC,CSN,65,1929,1,1928,10,32,C,560,8.822916667
Upper Cosumnes,CDEC,CSN,65,1929,2,1928,11,31,C,2220,36.10483871
Upper Cosumnes,CDEC,CSN,65,1929,3,1928,12,32,C,4520,71.21354167
Upper Cosumnes,CDEC,CSN,65,1929,4,1929,1,31,C,7190,116.9341398
Upper Cosumnes,CDEC,CSN,65,1929,5,1929,2,28,C,18800,338.5119048
Upper Cosumnes,CDEC,CSN,65,1929,6,1929,3,31,C,20400,331.7741935
Upper Cosumnes,CDEC,CSN,65,1929,7,1929,4,30,C,29500,495.7638889
Upper Cosumnes,CDEC,CSN,65,1929,8,1929,5,31,C,20700,336.6532258
Upper Cosumnes,CDEC,CSN,65,1929,9,1929,6,30,C,9820,165.0305556
Upper Cosumnes,CDEC,CSN,65,1929,10,1929,7,31,C,1460,23.74462366
Upper Cosumnes,CDEC,CSN,65,1929,11,1929,8,31,C,120,1.951612903
Upper Cosumnes,CDEC,CSN,65,1929,12,1929,9,30,C,50,0.840277778
Upper Cosumnes,CDEC,CSN,65,1930,1,1929,10,31,C,250,4.065860215
Upper Cosumnes,CDEC,CSN,65,1930,2,1929,11,30,C,470,7.898611111
Upper Cosumnes,CDEC,CSN,65,1930,3,1929,12,31,C,5720,93.02688172
Upper Cosumnes,CDEC,CSN,65,1930,4,1930,1,31,C,20200,328.5215054
Upper Cosumnes,CDEC,CSN,65,1930,5,1930,2,28,C,19000,342.1130952
Upper Cosumnes,CDEC,CSN,65,1930,6,1930,3,31,C,57100,928.6424731
Upper Cosumnes,CDEC,CSN,65,1930,7,1930,4,30,C,35200,591.5555556
Upper Cosumnes,CDEC,CSN,65,1930,8,1930,5,31,C,20100,326.8951613
Upper Cosumnes,CDEC,CSN,65,1930,9,1930,6,30,C,5810,97.64027778
Upper Cosumnes,CDEC,CSN,65,1930,10,1930,7,31,C,860,13.98655914
Upper Cosumnes,CDEC,CSN,65,1930,11,1930,8,31,C,140,2.27688172
Upper Cosumnes,CDEC,CSN,65,1930,12,1930,9,30,C,200,3.361111111
Upper Cosumnes,CDEC,CSN,65,1931,1,1930,10,31,C,540,8.782258065
Upper Cosumnes,CDEC,CSN,65,1931,2,1930,11,30,C,2210,37.14027778
Upper Cosumnes,CDEC,CSN,65,1931,3,1930,12,31,C,1560,25.37096774
Upper Cosumnes,CDEC,CSN,65,1931,4,1931,1,31,C,5880,95.62903226
Upper Cosumnes,CDEC,CSN,65,1931,5,1931,2,28,C,11200,201.6666667
Upper Cosumnes,CDEC,CSN,65,1931,6,1931,3,31,C,12200,198.4139785
Upper Cosumnes,CDEC,CSN,65,1931,7,1931,4,30,C,7260,122.0083333
Upper Cosumnes,CDEC,CSN,65,1931,8,1931,5,31,C,3720,60.5
Upper Cosumnes,CDEC,CSN,65,1931,9,1931,6,30,C,1230,20.67083333
Upper Cosumnes,CDEC,CSN,65,1931,10,1931,7,31,C,90,1.463709677
