huc8,source_author,source_gage,source_sensor,wy_type,wy_mo,cy_mo,stat,af,cfs
Upper Mokelumne,CDEC,MKM,65,C,1,10,p90,10882.4,176.9852688
Upper Mokelumne,CDEC,MKM,65,C,2,11,p90,21832.6,366.9089722
Upper Mokelumne,CDEC,MKM,65,C,3,12,p90,25235.7,410.4193145
Upper Mokelumne,CDEC,MKM,65,C,4,1,p90,24735.7,402.287594
Upper Mokelumne,CDEC,MKM,65,C,5,2,p90,50094.9,893.2316487
Upper Mokelumne,CDEC,MKM,65,C,6,3,p90,75851.4,1226.73996
Upper Mokelumne,CDEC,MKM,65,C,7,4,p90,113235.5,1885.61857
Upper Mokelumne,CDEC,MKM,65,C,8,5,p90,147156.1,2371.021174
Upper Mokelumne,CDEC,MKM,65,C,9,6,p90,76090,1278.734722
Upper Mokelumne,CDEC,MKM,65,C,10,7,p90,8646.6,139.35187
Upper Mokelumne,CDEC,MKM,65,C,11,8,p90,3887.1,61.59854461
Upper Mokelumne,CDEC,MKM,65,C,12,9,p90,4087.9,68.09117787
Upper Mokelumne,CDEC,MKM,65,D,1,10,mean,5163.388889,83.42484459
Upper Mokelumne,CDEC,MKM,65,D,2,11,mean,11444.33333,190.8444611
Upper Mokelumne,CDEC,MKM,65,D,3,12,mean,17566,284.5726058
Upper Mokelumne,CDEC,MKM,65,D,4,1,mean,22602,361.5064458
Upper Mokelumne,CDEC,MKM,65,D,5,2,mean,31085.66667,549.7510117
Upper Mokelumne,CDEC,MKM,65,D,6,3,mean,62238.66667,994.8439103
Upper Mokelumne,CDEC,MKM,65,D,7,4,mean,108904.8333,1803.183014
Upper Mokelumne,CDEC,MKM,65,D,8,5,mean,128996.8333,2067.896195
Upper Mokelumne,CDEC,MKM,65,D,9,6,mean,51033.38889,845.2486081
Upper Mokelumne,CDEC,MKM,65,D,10,7,mean,6255.555556,100.1962356
Upper Mokelumne,CDEC,MKM,65,D,11,8,mean,2288.055556,36.67702383
Upper Mokelumne,CDEC,MKM,65,D,12,9,mean,2032.222222,33.7626924
Upper Mokelumne,CDEC,MKM,65,D,1,10,stdev,3526.936817,56.94873524
Upper Mokelumne,CDEC,MKM,65,D,2,11,stdev,10543.77711,174.9760262
Upper Mokelumne,CDEC,MKM,65,D,3,12,stdev,9462.1205,154.3160249
Upper Mokelumne,CDEC,MKM,65,D,4,1,stdev,13079.74327,207.4513013
Upper Mokelumne,CDEC,MKM,65,D,5,2,stdev,16292.39971,283.1319269
Upper Mokelumne,CDEC,MKM,65,D,6,3,stdev,32722.84856,511.4786321
Upper Mokelumne,CDEC,MKM,65,D,7,4,stdev,26925.22631,444.2669983
Upper Mokelumne,CDEC,MKM,65,D,8,5,stdev,25159.21031,402.7434485
Upper Mokelumne,CDEC,MKM,65,D,9,6,stdev,37941.07342,634.7725546
Upper Mokelumne,CDEC,MKM,65,D,10,7,stdev,4377.489977,70.38820094
Upper Mokelumne,CDEC,MKM,65,D,11,8,stdev,1388.760915,22.31068152
Upper Mokelumne,CDEC,MKM,65,D,12,9,stdev,1673.030837,28.0923647
Upper Mokelumne,CDEC,MKM,65,D,1,10,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,2,11,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,3,12,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,4,1,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,5,2,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,6,3,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,7,4,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,8,5,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,9,6,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,10,7,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,11,8,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,12,9,count,18,18
Upper Mokelumne,CDEC,MKM,65,D,1,10,median,4861,79.05658602
Upper Mokelumne,CDEC,MKM,65,D,2,11,median,7690,129.2347222
Upper Mokelumne,CDEC,MKM,65,D,3,12,median,19015.5,309.2574597
Upper Mokelumne,CDEC,MKM,65,D,4,1,median,18997,304.2335812
Upper Mokelumne,CDEC,MKM,65,D,5,2,median,27241.5,490.5091518
Upper Mokelumne,CDEC,MKM,65,D,6,3,median,55622.5,904.6132393
Upper Mokelumne,CDEC,MKM,65,D,7,4,median,110388,1825.288253
Upper Mokelumne,CDEC,MKM,65,D,8,5,median,128258.5,2085.92453
Upper Mokelumne,CDEC,MKM,65,D,9,6,median,34969,578.0192227
Upper Mokelumne,CDEC,MKM,65,D,10,7,median,4908.5,78.44823169
Upper Mokelumne,CDEC,MKM,65,D,11,8,median,2352,37.30858745
Upper Mokelumne,CDEC,MKM,65,D,12,9,median,1960,31.87634409
Upper Mokelumne,CDEC,MKM,65,D,1,10,p10,440.4,6.944692541
Upper Mokelumne,CDEC,MKM,65,D,2,11,p10,3420.3,55.62584678
Upper Mokelumne,CDEC,MKM,65,D,3,12,p10,5957.1,96.699065
Upper Mokelumne,CDEC,MKM,65,D,4,1,p10,12011,195.3401882
Upper Mokelumne,CDEC,MKM,65,D,5,2,p10,14977.2,267.4262054
Upper Mokelumne,CDEC,MKM,65,D,6,3,p10,28249.1,458.0233716
Upper Mokelumne,CDEC,MKM,65,D,7,4,p10,65719.6,1104.454389
Upper Mokelumne,CDEC,MKM,65,D,8,5,p10,91940,1495.260753
Upper Mokelumne,CDEC,MKM,65,D,9,6,p10,15643.8,262.90275
Upper Mokelumne,CDEC,MKM,65,D,10,7,p10,958.5,15.58850806
Upper Mokelumne,CDEC,MKM,65,D,11,8,p10,217.8,3.431484375
Upper Mokelumne,CDEC,MKM,65,D,12,9,p10,0,0
Upper Mokelumne,CDEC,MKM,65,D,1,10,p90,11016.9,179.1727016
Upper Mokelumne,CDEC,MKM,65,D,2,11,p90,35384.1,577.6782325
Upper Mokelumne,CDEC,MKM,65,D,3,12,p90,30329.2,493.2571505
Upper Mokelumne,CDEC,MKM,65,D,4,1,p90,47580.8,770.8243809
Upper Mokelumne,CDEC,MKM,65,D,5,2,p90,66092.7,1149.025388
Upper Mokelumne,CDEC,MKM,65,D,6,3,p90,114949,1811.045443
Upper Mokelumne,CDEC,MKM,65,D,7,4,p90,145588.4,2367.768334
Upper Mokelumne,CDEC,MKM,65,D,8,5,p90,163947,2666.342339
Upper Mokelumne,CDEC,MKM,65,D,9,6,p90,99807,1677.312084
Upper Mokelumne,CDEC,MKM,65,D,10,7,p90,14374.1,227.3228545
Upper Mokelumne,CDEC,MKM,65,D,11,8,p90,4304.6,68.92446237
Upper Mokelumne,CDEC,MKM,65,D,12,9,p90,4909.2,82.50183334
Upper Mokelumne,CDEC,MKM,65,BN,1,10,mean,4841.052632,78.09024874
Upper Mokelumne,CDEC,MKM,65,BN,2,11,mean,13997.57895,233.5952535
Upper Mokelumne,CDEC,MKM,65,BN,3,12,mean,14562.21053,234.9052879
Upper Mokelumne,CDEC,MKM,65,BN,4,1,mean,24939.15789,403.2325696
Upper Mokelumne,CDEC,MKM,65,BN,5,2,mean,36936.68421,661.9581213
Upper Mokelumne,CDEC,MKM,65,BN,6,3,mean,74108.31579,1196.272104
Upper Mokelumne,CDEC,MKM,65,BN,7,4,mean,128543.6316,2147.704947
Upper Mokelumne,CDEC,MKM,65,BN,8,5,mean,186461.4211,3008.0746
Upper Mokelumne,CDEC,MKM,65,BN,9,6,mean,101921.8947,1698.078899
Upper Mokelumne,CDEC,MKM,65,BN,10,7,mean,14184.63158,229.1678777
Upper Mokelumne,CDEC,MKM,65,BN,11,8,mean,2678.578947,43.28405114
Upper Mokelumne,CDEC,MKM,65,BN,12,9,mean,2259.157895,37.71631744
Upper Mokelumne,CDEC,MKM,65,BN,1,10,stdev,3729.650795,60.43141905
Upper Mokelumne,CDEC,MKM,65,BN,2,11,stdev,11704.9082,196.7552129
Upper Mokelumne,CDEC,MKM,65,BN,3,12,stdev,10762.63263,174.6191778
Upper Mokelumne,CDEC,MKM,65,BN,4,1,stdev,17839.74612,290.785223
Upper Mokelumne,CDEC,MKM,65,BN,5,2,stdev,24517.94889,443.3190245
Upper Mokelumne,CDEC,MKM,65,BN,6,3,stdev,38542.20543,615.1322264
Upper Mokelumne,CDEC,MKM,65,BN,7,4,stdev,41636.61928,708.5020608
Upper Mokelumne,CDEC,MKM,65,BN,8,5,stdev,41869.54966,683.1472733
Upper Mokelumne,CDEC,MKM,65,BN,9,6,stdev,56853.88277,948.1612122
Upper Mokelumne,CDEC,MKM,65,BN,10,7,stdev,11065.76106,179.6773095
Upper Mokelumne,CDEC,MKM,65,BN,11,8,stdev,2180.974,35.33706378
Upper Mokelumne,CDEC,MKM,65,BN,12,9,stdev,1614.809423,26.83895778
Upper Mokelumne,CDEC,MKM,65,BN,1,10,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,2,11,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,3,12,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,4,1,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,5,2,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,6,3,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,7,4,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,8,5,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,9,6,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,10,7,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,11,8,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,12,9,count,19,19
Upper Mokelumne,CDEC,MKM,65,BN,1,10,median,3936,64.01290323
Upper Mokelumne,CDEC,MKM,65,BN,2,11,median,9484,157.9722222
Upper Mokelumne,CDEC,MKM,65,BN,3,12,median,10800,175.6451613
Upper Mokelumne,CDEC,MKM,65,BN,4,1,median,22500,354.4921875
Upper Mokelumne,CDEC,MKM,65,BN,5,2,median,33220,598.1577381
Upper Mokelumne,CDEC,MKM,65,BN,6,3,median,70213,1141.904973
Upper Mokelumne,CDEC,MKM,65,BN,7,4,median,131205,2204.972917
Upper Mokelumne,CDEC,MKM,65,BN,8,5,median,181028,2944.138172
Upper Mokelumne,CDEC,MKM,65,BN,9,6,median,94800,1593.166667
Upper Mokelumne,CDEC,MKM,65,BN,10,7,median,12110,190.7955729
Upper Mokelumne,CDEC,MKM,65,BN,11,8,median,2700,42.5390625
Upper Mokelumne,CDEC,MKM,65,BN,12,9,median,2405,40.41736111
Upper Mokelumne,CDEC,MKM,65,BN,1,10,p10,1100,17.88978495
Upper Mokelumne,CDEC,MKM,65,BN,2,11,p10,3100,52.09722222
Upper Mokelumne,CDEC,MKM,65,BN,3,12,p10,5235,85.1391129
Upper Mokelumne,CDEC,MKM,65,BN,4,1,p10,6862,111.5997312
Upper Mokelumne,CDEC,MKM,65,BN,5,2,p10,9500,165.158046
Upper Mokelumne,CDEC,MKM,65,BN,6,3,p10,29821,469.8360677
Upper Mokelumne,CDEC,MKM,65,BN,7,4,p10,66838,1087.01586
Upper Mokelumne,CDEC,MKM,65,BN,8,5,p10,128368,2087.705376
Upper Mokelumne,CDEC,MKM,65,BN,9,6,p10,28802,471.6397849
Upper Mokelumne,CDEC,MKM,65,BN,10,7,p10,3732,60.69516129
Upper Mokelumne,CDEC,MKM,65,BN,11,8,p10,0,0
Upper Mokelumne,CDEC,MKM,65,BN,12,9,p10,0,0
Upper Mokelumne,CDEC,MKM,65,BN,1,10,p90,10800,175.6451613
Upper Mokelumne,CDEC,MKM,65,BN,2,11,p90,31031,521.4931944
Upper Mokelumne,CDEC,MKM,65,BN,3,12,p90,23900,376.5494792
Upper Mokelumne,CDEC,MKM,65,BN,4,1,p90,60623,985.9385753
Upper Mokelumne,CDEC,MKM,65,BN,5,2,p90,65238,1174.672321
Upper Mokelumne,CDEC,MKM,65,BN,6,3,p90,126655,2059.846102
Upper Mokelumne,CDEC,MKM,65,BN,7,4,p90,178556,3000.732778
Upper Mokelumne,CDEC,MKM,65,BN,8,5,p90,246812,4014.012366
Upper Mokelumne,CDEC,MKM,65,BN,9,6,p90,184484,3073.282361
Upper Mokelumne,CDEC,MKM,65,BN,10,7,p90,32363,526.3337366
Upper Mokelumne,CDEC,MKM,65,BN,11,8,p90,6121,99.54852151
Upper Mokelumne,CDEC,MKM,65,BN,12,9,p90,5163,86.19623656
Upper Mokelumne,CDEC,MKM,65,AN,1,10,mean,8334.909091,134.1097887
Upper Mokelumne,CDEC,MKM,65,AN,2,11,mean,35102.90909,587.8277039
Upper Mokelumne,CDEC,MKM,65,AN,3,12,mean,50953.40909,825.5566532
Upper Mokelumne,CDEC,MKM,65,AN,4,1,mean,60826.22727,982.4282363
Upper Mokelumne,CDEC,MKM,65,AN,5,2,mean,73386.77273,1308.500772
Upper Mokelumne,CDEC,MKM,65,AN,6,3,mean,83788.31818,1350.73222
Upper Mokelumne,CDEC,MKM,65,AN,7,4,mean,136237.7273,2272.306075
Upper Mokelumne,CDEC,MKM,65,AN,8,5,mean,220401.7273,3557.736912
Upper Mokelumne,CDEC,MKM,65,AN,9,6,mean,131774.2273,2199.326225
Upper Mokelumne,CDEC,MKM,65,AN,10,7,mean,19672.09091,317.5903709
Upper Mokelumne,CDEC,MKM,65,AN,11,8,mean,3879.590909,62.53168263
Upper Mokelumne,CDEC,MKM,65,AN,12,9,mean,2903.227273,48.39379032
Upper Mokelumne,CDEC,MKM,65,AN,1,10,stdev,9640.097327,152.7241276
Upper Mokelumne,CDEC,MKM,65,AN,2,11,stdev,62290.9318,1047.225738
Upper Mokelumne,CDEC,MKM,65,AN,3,12,stdev,63462.40958,1032.955972
Upper Mokelumne,CDEC,MKM,65,AN,4,1,stdev,46353.92836,752.638998
Upper Mokelumne,CDEC,MKM,65,AN,5,2,stdev,38476.62498,683.63681
Upper Mokelumne,CDEC,MKM,65,AN,6,3,stdev,29691.09676,471.4180567
Upper Mokelumne,CDEC,MKM,65,AN,7,4,stdev,30142.35316,500.2849234
Upper Mokelumne,CDEC,MKM,65,AN,8,5,stdev,32415.27693,519.3600463
Upper Mokelumne,CDEC,MKM,65,AN,9,6,stdev,47181.12043,790.8763631
Upper Mokelumne,CDEC,MKM,65,AN,10,7,stdev,8318.093022,134.342468
Upper Mokelumne,CDEC,MKM,65,AN,11,8,stdev,1706.18052,27.27425017
Upper Mokelumne,CDEC,MKM,65,AN,12,9,stdev,1842.126487,30.69939425
Upper Mokelumne,CDEC,MKM,65,AN,1,10,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,2,11,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,3,12,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,4,1,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,5,2,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,6,3,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,7,4,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,8,5,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,9,6,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,10,7,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,11,8,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,12,9,count,22,22
Upper Mokelumne,CDEC,MKM,65,AN,1,10,median,5571.5,88.8548009
Upper Mokelumne,CDEC,MKM,65,AN,2,11,median,14241,231.6076613
Upper Mokelumne,CDEC,MKM,65,AN,3,12,median,32736.5,523.528293
Upper Mokelumne,CDEC,MKM,65,AN,4,1,median,51800,842.4462366
Upper Mokelumne,CDEC,MKM,65,AN,5,2,median,62662,1108.692303
Upper Mokelumne,CDEC,MKM,65,AN,6,3,median,85085,1381.201176
Upper Mokelumne,CDEC,MKM,65,AN,7,4,median,126837.5,2131.574653
Upper Mokelumne,CDEC,MKM,65,AN,8,5,median,226943,3621.437044
Upper Mokelumne,CDEC,MKM,65,AN,9,6,median,135085,2230.946716
Upper Mokelumne,CDEC,MKM,65,AN,10,7,median,19700,320.3897849
Upper Mokelumne,CDEC,MKM,65,AN,11,8,median,3860.5,62.14260753
Upper Mokelumne,CDEC,MKM,65,AN,12,9,median,2403,39.74703629
Upper Mokelumne,CDEC,MKM,65,AN,1,10,p10,983.6,15.99672043
Upper Mokelumne,CDEC,MKM,65,AN,2,11,p10,4255.8,71.52108333
Upper Mokelumne,CDEC,MKM,65,AN,3,12,p10,9257,150.550672
Upper Mokelumne,CDEC,MKM,65,AN,4,1,p10,23377.1,371.9198875
Upper Mokelumne,CDEC,MKM,65,AN,5,2,p10,33118.2,596.3247321
Upper Mokelumne,CDEC,MKM,65,AN,6,3,p10,46458,755.5669355
Upper Mokelumne,CDEC,MKM,65,AN,7,4,p10,98354.1,1614.110726
Upper Mokelumne,CDEC,MKM,65,AN,8,5,p10,170107.8,2766.538146
Upper Mokelumne,CDEC,MKM,65,AN,9,6,p10,66015,1097.424462
Upper Mokelumne,CDEC,MKM,65,AN,10,7,p10,9292.2,147.9874522
Upper Mokelumne,CDEC,MKM,65,AN,11,8,p10,1589.5,25.85073925
Upper Mokelumne,CDEC,MKM,65,AN,12,9,p10,1001.8,16.83580555
Upper Mokelumne,CDEC,MKM,65,AN,1,10,p90,18879.9,307.0521371
Upper Mokelumne,CDEC,MKM,65,AN,2,11,p90,130533.9,2193.694708
Upper Mokelumne,CDEC,MKM,65,AN,3,12,p90,164225.7,2670.874959
Upper Mokelumne,CDEC,MKM,65,AN,4,1,p90,92639.8,1492.77265
Upper Mokelumne,CDEC,MKM,65,AN,5,2,p90,133315.9,2340.306586
Upper Mokelumne,CDEC,MKM,65,AN,6,3,p90,138240,2248.258064
Upper Mokelumne,CDEC,MKM,65,AN,7,4,p90,184929,3036.765136
Upper Mokelumne,CDEC,MKM,65,AN,8,5,p90,265808.9,4322.967326
Upper Mokelumne,CDEC,MKM,65,AN,9,6,p90,196062.2,3219.400161
Upper Mokelumne,CDEC,MKM,65,AN,10,7,p90,31783,512.4610215
Upper Mokelumne,CDEC,MKM,65,AN,11,8,p90,6655.9,108.247836
Upper Mokelumne,CDEC,MKM,65,AN,12,9,p90,6018.7,98.66541669
Upper Mokelumne,CDEC,MKM,65,W,1,10,mean,8034,129.3070867
Upper Mokelumne,CDEC,MKM,65,W,2,11,mean,19038.92308,316.9094642
Upper Mokelumne,CDEC,MKM,65,W,3,12,mean,57391.61538,923.822057
Upper Mokelumne,CDEC,MKM,65,W,4,1,mean,100643.7692,1628.318439
Upper Mokelumne,CDEC,MKM,65,W,5,2,mean,109654.2564,1962.696539
Upper Mokelumne,CDEC,MKM,65,W,6,3,mean,137079.4103,2218.271968
Upper Mokelumne,CDEC,MKM,65,W,7,4,mean,171192.2308,2861.942297
Upper Mokelumne,CDEC,MKM,65,W,8,5,mean,272592.5897,4411.476786
Upper Mokelumne,CDEC,MKM,65,W,9,6,mean,231379,3872.037642
Upper Mokelumne,CDEC,MKM,65,W,10,7,mean,72789,1179.572001
Upper Mokelumne,CDEC,MKM,65,W,11,8,mean,11241.76923,182.2231237
Upper Mokelumne,CDEC,MKM,65,W,12,9,mean,5647.282051,94.5312639
Upper Mokelumne,CDEC,MKM,65,W,1,10,stdev,12229.45474,197.5580407
Upper Mokelumne,CDEC,MKM,65,W,2,11,stdev,21845.20226,364.3626913
Upper Mokelumne,CDEC,MKM,65,W,3,12,stdev,65436.10771,1047.040337
Upper Mokelumne,CDEC,MKM,65,W,4,1,stdev,84428.56647,1366.358991
Upper Mokelumne,CDEC,MKM,65,W,5,2,stdev,74706.98832,1341.809103
Upper Mokelumne,CDEC,MKM,65,W,6,3,stdev,62305.2692,1007.766512
Upper Mokelumne,CDEC,MKM,65,W,7,4,stdev,54736.60336,915.1225186
Upper Mokelumne,CDEC,MKM,65,W,8,5,stdev,54469.77794,879.3764132
Upper Mokelumne,CDEC,MKM,65,W,9,6,stdev,72774.66244,1229.417129
Upper Mokelumne,CDEC,MKM,65,W,10,7,stdev,56273.91622,916.00341
Upper Mokelumne,CDEC,MKM,65,W,11,8,stdev,9521.550121,154.9576895
Upper Mokelumne,CDEC,MKM,65,W,12,9,stdev,4837.168326,81.25813555
Upper Mokelumne,CDEC,MKM,65,W,1,10,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,2,11,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,3,12,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,4,1,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,5,2,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,6,3,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,7,4,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,8,5,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,9,6,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,10,7,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,11,8,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,12,9,count,39,39
Upper Mokelumne,CDEC,MKM,65,W,1,10,median,4188,67.18020833
Upper Mokelumne,CDEC,MKM,65,W,2,11,median,10600,178.1388889
Upper Mokelumne,CDEC,MKM,65,W,3,12,median,28335,460.8245968
Upper Mokelumne,CDEC,MKM,65,W,4,1,median,79700,1255.690104
Upper Mokelumne,CDEC,MKM,65,W,5,2,median,84386,1519.450298
Upper Mokelumne,CDEC,MKM,65,W,6,3,median,123833,2013.950672
Upper Mokelumne,CDEC,MKM,65,W,7,4,median,153349,2577.115139
Upper Mokelumne,CDEC,MKM,65,W,8,5,median,268600,4347.217742
Upper Mokelumne,CDEC,MKM,65,W,9,6,median,223444,3755.100556
Upper Mokelumne,CDEC,MKM,65,W,10,7,median,51962,845.080914
Upper Mokelumne,CDEC,MKM,65,W,11,8,median,7695,125.1471774
Upper Mokelumne,CDEC,MKM,65,W,12,9,median,4345,73.02013889
Upper Mokelumne,CDEC,MKM,65,W,1,10,p10,1600,26.02150538
Upper Mokelumne,CDEC,MKM,65,W,2,11,p10,3308,54.82405914
Upper Mokelumne,CDEC,MKM,65,W,3,12,p10,10225,166.2936828
Upper Mokelumne,CDEC,MKM,65,W,4,1,p10,20209,328.6678763
Upper Mokelumne,CDEC,MKM,65,W,5,2,p10,52219,940.2528274
Upper Mokelumne,CDEC,MKM,65,W,6,3,p10,63600,1034.354839
Upper Mokelumne,CDEC,MKM,65,W,7,4,p10,108300,1820.041667
Upper Mokelumne,CDEC,MKM,65,W,8,5,p10,207460,3359.010417
Upper Mokelumne,CDEC,MKM,65,W,9,6,p10,123511,2008.713844
Upper Mokelumne,CDEC,MKM,65,W,10,7,p10,24115,392.1928763
Upper Mokelumne,CDEC,MKM,65,W,11,8,p10,4000,63.02083333
Upper Mokelumne,CDEC,MKM,65,W,12,9,p10,1629,26.49314516
Upper Mokelumne,CDEC,MKM,65,W,1,10,p90,15000,236.328125
Upper Mokelumne,CDEC,MKM,65,W,2,11,p90,62554,1051.254722
Upper Mokelumne,CDEC,MKM,65,W,3,12,p90,139305,2265.578629
Upper Mokelumne,CDEC,MKM,65,W,4,1,p90,191969,3122.076478
Upper Mokelumne,CDEC,MKM,65,W,5,2,p90,180000,3241.071429
Upper Mokelumne,CDEC,MKM,65,W,6,3,p90,245317,3989.698522
Upper Mokelumne,CDEC,MKM,65,W,7,4,p90,260600,4379.527778
Upper Mokelumne,CDEC,MKM,65,W,8,5,p90,353504,5749.191398
Upper Mokelumne,CDEC,MKM,65,W,9,6,p90,334400,5619.777778
Upper Mokelumne,CDEC,MKM,65,W,10,7,p90,193108,3140.600538
Upper Mokelumne,CDEC,MKM,65,W,11,8,p90,22437,364.9028226
Upper Mokelumne,CDEC,MKM,65,W,12,9,p90,10800,181.5
Upper Cosumnes,CDEC,CSN,65,C,1,10,mean,1190.227273,19.25182502
Upper Cosumnes,CDEC,CSN,65,C,2,11,mean,2413.909091,40.08201389
Upper Cosumnes,CDEC,CSN,65,C,3,12,mean,7743.181818,123.917994
Upper Cosumnes,CDEC,CSN,65,C,4,1,mean,9469.727273,152.6870968
Upper Cosumnes,CDEC,CSN,65,C,5,2,mean,18432.54545,327.9782815
Upper Cosumnes,CDEC,CSN,65,C,6,3,mean,27984.59091,451.736452
Upper Cosumnes,CDEC,CSN,65,C,7,4,mean,18925.04545,315.5154839
Upper Cosumnes,CDEC,CSN,65,C,8,5,mean,11280.18182,182.085969
Upper Cosumnes,CDEC,CSN,65,C,9,6,mean,4069.272727,67.9476949
Upper Cosumnes,CDEC,CSN,65,C,10,7,mean,1207.318182,19.43192414
Upper Cosumnes,CDEC,CSN,65,C,11,8,mean,692.5,11.08224126
Upper Cosumnes,CDEC,CSN,65,C,12,9,mean,354.1818182,5.855405466
Upper Cosumnes,CDEC,CSN,65,C,1,10,stdev,1406.624156,22.88752994
Upper Cosumnes,CDEC,CSN,65,C,2,11,stdev,1811.227784,30.0260728
Upper Cosumnes,CDEC,CSN,65,C,3,12,stdev,14380.36854,226.8785942
Upper Cosumnes,CDEC,CSN,65,C,4,1,stdev,8151.799744,131.8400146
Upper Cosumnes,CDEC,CSN,65,C,5,2,stdev,12911.91379,227.6216624
Upper Cosumnes,CDEC,CSN,65,C,6,3,stdev,23191.70418,375.9921024
Upper Cosumnes,CDEC,CSN,65,C,7,4,stdev,11135.57265,186.7727873
Upper Cosumnes,CDEC,CSN,65,C,8,5,stdev,7632.618914,123.6695956
Upper Cosumnes,CDEC,CSN,65,C,9,6,stdev,2831.464776,47.59375199
Upper Cosumnes,CDEC,CSN,65,C,10,7,stdev,841.5406159,13.46840124
Upper Cosumnes,CDEC,CSN,65,C,11,8,stdev,672.241648,10.65886873
Upper Cosumnes,CDEC,CSN,65,C,12,9,stdev,514.8862691,8.426657023
Upper Cosumnes,CDEC,CSN,65,C,1,10,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,2,11,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,3,12,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,4,1,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,5,2,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,6,3,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,7,4,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,8,5,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,9,6,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,10,7,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,11,8,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,12,9,count,22,22
Upper Cosumnes,CDEC,CSN,65,C,1,10,median,616,10.01827957
Upper Cosumnes,CDEC,CSN,65,C,2,11,median,1906,32.03138889
Upper Cosumnes,CDEC,CSN,65,C,3,12,median,3995,62.94205729
Upper Cosumnes,CDEC,CSN,65,C,4,1,median,6315,102.703629
Upper Cosumnes,CDEC,CSN,65,C,5,2,median,14595,262.796875
Upper Cosumnes,CDEC,CSN,65,C,6,3,median,21861,355.5350806
Upper Cosumnes,CDEC,CSN,65,C,7,4,median,18809,310.8824485
Upper Cosumnes,CDEC,CSN,65,C,8,5,median,8265,132.4885963
Upper Cosumnes,CDEC,CSN,65,C,9,6,median,3524,58.21986559
Upper Cosumnes,CDEC,CSN,65,C,10,7,median,1260.5,20.50006721
Upper Cosumnes,CDEC,CSN,65,C,11,8,median,460,7.481182796
Upper Cosumnes,CDEC,CSN,65,C,12,9,median,198,3.3275
Upper Cosumnes,CDEC,CSN,65,C,1,10,p10,0,0
Upper Cosumnes,CDEC,CSN,65,C,2,11,p10,509,8.554027777
Upper Cosumnes,CDEC,CSN,65,C,3,12,p10,1281,20.4172253
Upper Cosumnes,CDEC,CSN,65,C,4,1,p10,2084.7,33.90439516
